# StartTime = 03/12/2026 02:18:47.5640 pm
Time (sec), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Vehicle speed (MPH), Instant Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Average Trip CO2 Rate (lb/mile), Total Trip CO2 (lbs), Latitude (deg), Longitude (deg)
669.029,48.627453,150.8,31.597206,36.6609,56.37887,26.63277,0.6502596,0.39814386,1.4486322,1.7190677,0.06275619,27.3928,11.15611,0.8194453,1.4084392,-37.78508,145.0252
670.035,54.117645,150.8,31.892508,36.6609,50.169968,26.71534,0.73073393,0.44741705,1.4531035,1.7297198,0.06295542,27.475311,11.173621,0.81698436,1.4129105,-37.78493,145.02522
671.024,57.64706,150.8,32.18781,36.6609,45.82605,26.78633,0.8000013,0.4898284,1.457767,1.739882,0.06316321,27.545813,11.190151,0.81489336,1.4175739,-37.784782,145.02524
672.026,48.235294,152.6,31.892508,36.6609,54.599716,26.856396,0.6714485,0.41111752,1.4628443,1.7505089,0.06338944,27.615149,11.207175,0.8128473,1.4226512,-37.78464,145.02525
673.026,35.294117,152.6,30.711304,36.6609,87.64071,26.956934,0.41830906,0.25612414,1.4658124,1.7606272,0.06352169,27.716942,11.225259,0.8098621,1.4256194,-37.78449,145.02528
674.044,29.80392,152.6,30.416002,36.039528,101.69093,27.069855,0.35440257,0.22073649,1.468381,1.7711003,0.06363614,27.831673,11.242056,0.80652356,1.428188,-37.784344,145.0253
675.116,27.843138,152.6,30.120703,35.41816,116.18437,27.188427,0.30484444,0.19320069,1.4703438,1.781236,0.0637236,27.952534,11.25944,0.80303633,1.4301507,-37.784203,145.02531
676.015,29.019608,152.6,30.120703,34.796787,111.25446,27.299263,0.31276754,0.20176178,1.4722564,1.7908238,0.06380882,28.06546,11.275944,0.79980516,1.4320633,-37.784058,145.02534
677.038,37.64706,152.6,30.120703,34.175415,106.35397,27.41062,0.32133654,0.21105841,1.4742657,1.8005829,0.06389835,28.178864,11.292159,0.7965864,1.4340726,-37.783924,145.02536
678.033,45.490196,154.4,30.711304,33.554043,72.83337,27.507826,0.46069607,0.3081953,1.4771668,1.810524,0.06402761,28.277237,11.310337,0.7938152,1.4369737,-37.783787,145.02538
679.026,35.294117,154.4,30.416002,33.554043,74.42788,27.601795,0.4508263,0.30159262,1.4805118,1.8208228,0.06417666,28.372044,11.327999,0.7911626,1.4403187,-37.783653,145.02539
680.027,0.39215687,154.4,30.416002,32.311302,141.84288,27.696795,0.22779644,0.15825187,1.4822333,1.8292141,0.06425336,28.468771,11.342933,0.7884745,1.4420402,-37.783527,145.0254
681.034,0,154.4,30.711304,31.06856,0,27.81983,0,0,1.482246,1.8373557,0.06425393,28.595228,11.359156,0.7849876,1.442053,-37.7834,145.02542
682.029,0,154.4,30.416002,29.204447,0,27.949902,0,0,1.482246,1.8459462,0.06425393,28.728924,11.375794,0.7813345,1.442053,-37.783287,145.02542
683.019,0,154.4,30.416002,27.340332,0,28.049397,0,0,1.482246,1.8525174,0.06425393,28.831192,11.389834,0.778563,1.442053,-37.78318,145.02542
684.018,16.470589,154.4,30.120703,26.09759,489.69278,28.154034,0.0532938,0.04583874,1.4823501,1.8595587,0.06425857,28.93869,11.406233,0.77567095,1.442157,-37.783073,145.0254
685.031,52.156864,156.2,31.597206,25.47622,43.350853,28.22338,0.58767515,0.51779604,1.4861369,1.868901,0.064427294,29.007908,11.4269495,0.77382004,1.4459438,-37.782967,145.02538
686.046,49.80392,156.2,31.597206,26.09759,44.5272,28.25517,0.58610445,0.5041166,1.4895084,1.8752508,0.06457752,29.038757,11.441957,0.772998,1.4493153,-37.782864,145.02533
687.036,45.490196,156.2,31.597206,26.718962,49.314796,28.303608,0.54180413,0.45517576,1.4936974,1.8837485,0.06476417,29.086275,11.462041,0.77173513,1.4535043,-37.78276,145.0253
688.032,44.313725,156.2,31.006605,27.340332,57.522743,28.34033,0.47529605,0.39022654,1.4956435,1.88865,0.06485088,29.122965,11.47287,0.77076286,1.4554504,-37.782654,145.02525
689.017,31.764706,156.2,30.416002,27.340332,75.099655,28.408834,0.36405405,0.29889485,1.4983792,1.8966781,0.06497278,29.191889,11.491081,0.7689431,1.4581861,-37.782543,145.02522
690.033,0.78431374,156.2,30.120703,27.340332,345.8646,28.507559,0.07904924,0.06490083,1.499677,1.9049177,0.0650306,29.292637,11.509496,0.7662984,1.4594839,-37.782436,145.02518
691.046,0,156.2,30.416002,26.09759,0,28.620073,0,0,1.4997004,1.912466,0.06503165,29.408236,11.52694,0.7632862,1.4595073,-37.782337,145.02513
692.043,0,156.2,30.120703,24.854847,0,28.736975,0,0,1.4997004,1.9202777,0.06503165,29.528357,11.544478,0.7601812,1.4595073,-37.782238,145.0251
693.030,0,156.2,30.120703,24.233477,0,28.845873,0,0,1.4997004,1.9275545,0.06503165,29.640253,11.562114,0.75731134,1.4595073,-37.78215,145.02504
694.054,0,156.2,30.120703,22.990734,0,28.951534,0,0,1.4997004,1.9346151,0.06503165,29.748825,11.579258,0.7545475,1.4595073,-37.782078,145.02498
695.028,0,156.2,29.825401,22.369364,0,29.00485,0,0,1.4997004,1.9381778,0.06503165,29.80361,11.589894,0.7531605,1.4595073,-37.782024,145.02489
696.029,86.27451,156.2,31.006605,21.126621,25.232561,29.077742,0.8372761,0.8896005,1.5018182,1.9457924,0.06512601,29.877348,11.611,0.7513016,1.4616251,-37.781994,145.02478
697.023,90.588234,156.2,32.48311,21.747992,20.206696,29.043541,1.0762764,1.1108644,1.5079436,1.9514308,0.06539895,29.838873,11.62787,0.7522704,1.4677505,-37.781986,145.02467
698.016,89.411766,158,33.369015,22.990734,20.089067,29.0096,1.1444402,1.1173689,1.5135266,1.9563667,0.06564771,29.800991,11.641929,0.75322664,1.4733335,-37.781998,145.02455
699.046,93.333336,158,35.14082,24.233477,17.863037,28.95117,1.3566269,1.2566116,1.5223466,1.9638041,0.0660407,29.736269,11.658709,0.75486606,1.4821535,-37.782017,145.02443
700.028,90.588234,158,36.912624,26.09759,17.649952,28.882952,1.478621,1.2717825,1.5309703,1.970275,0.06642495,29.66167,11.674603,0.75676453,1.4907773,-37.782043,145.02429
701.026,74.117645,158,38.09383,28.583075,18.994015,28.820787,1.5048465,1.1817881,1.540633,1.9784429,0.06685549,29.592825,11.691049,0.7585251,1.5004399,-37.78207,145.02415
702.016,54.509804,158,35.731422,29.825817,30.431358,28.802252,0.9801014,0.737624,1.54782,1.9863938,0.06717572,29.570114,11.707457,0.75910765,1.5076269,-37.782097,145.024
703.026,49.411766,158,33.07371,31.06856,41.475693,28.835396,0.7490787,0.5412061,1.552004,1.9940554,0.06736215,29.602015,11.722733,0.75828964,1.5118109,-37.782127,145.02385
704.015,27.843138,158,30.711304,31.68993,61.335995,28.898867,0.5166612,0.36596617,1.5559087,2.0034726,0.06753613,29.665195,11.741383,0.7566746,1.5157156,-37.782154,145.0237
705.020,17.254902,158,30.120703,32.311302,453.46985,29.025396,0.07125347,0.049500316,1.5570337,2.0136993,0.06758626,29.794508,11.759641,0.75339055,1.5168406,-37.78219,145.02353
